country,age,gender,date,estimated_value,pop,rate,afr
United States of America,20-24,female,2002,1014762.6433685998,9593,105.78157441557384,104.38615313034701
United States of America,20-24,female,2003,1025973.7748930884,9743,105.30368211978737,103.556216276648
United States of America,20-24,female,2004,1029700.9806638049,9904,103.96819271645849,102.482220771876
United States of America,20-24,female,2005,1056996.705849154,10070,104.9649161717134,104.59439666759
United States of America,20-24,female,2006,1083544.4347559295,10199,106.24026225668491,106.727833586125
United States of America,20-24,female,2007,1064688.23518486,10323,103.13748282329361,104.25943348099
United States of America,20-24,female,2008,1022928.1236230095,10438,98.00039505872864,99.3656094856956
United States of America,20-24,female,2009,968170.658049138,10541,91.84808443687866,92.7296394702394
United States of America,20-24,female,2010,923936.6488871885,10635,86.87697685822177,87.134108776415
United States of America,20-24,female,2011,910093.1831819509,10794,84.31472884768861,84.448430610098
United States of America,20-24,female,2012,899074.9854969344,10962,82.01742250473768,82.121426620963
United States of America,20-24,female,2013,885910.9985922736,11119,79.67542032487395,80.114978662714
United States of America,20-24,female,2014,870062.910483308,11232,77.46286596183297,78.48864195568609
United States of America,20-24,female,2015,831432.5425514678,11280,73.70855873683225,75.5888040572632
United States of America,20-24,female,2016,786056.1863188732,11275,69.71673492850317,72.35338420184951
United States of America,20-24,female,2017,751716.3172940495,11211,67.05167400714026,70.0234765244828
United States of America,20-24,female,2018,732683.4539230546,11110,65.94810566364129,68.8517174024868
United States of America,20-24,female,2019,729844.5477200301,11012,66.27720193607247,68.90257371537601
United States of America,25-29,female,2002,1070645.1829670127,9527,112.38009687908185,116.128965310204
United States of America,25-29,female,2003,1089238.1744362414,9541,114.16394239977376,117.31385448922501
United States of America,25-29,female,2004,1106237.9830460835,9586,115.40141696704397,117.200719726039
United States of America,25-29,female,2005,1139975.4783934166,9670,117.88784678318683,118.004272936453
United States of America,25-29,female,2006,1183663.183095871,9760,121.27696548113433,119.307987880146
United States of America,25-29,female,2007,1193548.330469782,9882,120.78003748935257,117.742870420789
United States of America,25-29,female,2008,1173580.313292847,10024,117.07704641788179,113.770634383637
United States of America,25-29,female,2009,1147141.204589245,10166,112.84096051438569,109.849253555138
United States of America,25-29,female,2010,1127702.680352927,10294,109.54951237156858,107.424844143306
United States of America,25-29,female,2011,1124769.559951065,10443,107.70559800354928,106.717882415224
United States of America,25-29,female,2012,1119492.2231021228,10595,105.66231459198893,105.752023100439
United States of America,25-29,female,2013,1128137.739857154,10749,104.952808620072,105.858696131326
United States of America,25-29,female,2014,1146811.790137399,10908,105.1349275886871,106.24868572172599
United States of America,25-29,female,2015,1138545.4011348318,11070,102.8496297321438,103.930725606358
United States of America,25-29,female,2016,1111048.840465529,11226,98.97103513856484,99.9037384394931
United States of America,25-29,female,2017,1091514.9147937594,11385,95.87307112812994,96.8432978877672
United States of America,25-29,female,2018,1088346.8784688187,11531,94.3844313996027,95.9032696596947
United States of America,25-29,female,2019,1089811.456619378,11639,93.634457996338,96.108136455008
United States of America,30-34,female,2002,966268.8687611268,9911,97.49458871568226,93.9852154387529
United States of America,30-34,female,2003,977677.6363175585,9855,99.20625431938696,95.889087703646
United States of America,30-34,female,2004,961184.2310076833,9820,97.88026792338934,95.9155725453847
United States of America,30-34,female,2005,953796.9948356107,9802,97.30636552087438,97.1910813432567
United States of America,30-34,female,2006,957390.9870398716,9782,97.8727240891302,99.81221923201079
United States of America,30-34,female,2007,957396.5875798467,9785,97.84328948184432,100.389281679174
United States of America,30-34,female,2008,951493.3805816983,9810,96.99218966174294,98.9550217654317
United States of America,30-34,female,2009,949342.6530965457,9856,96.32129191320472,97.15306454091021
United States of America,30-34,female,2010,961806.4281251506,9925,96.90744867759705,96.1248522706147
United States of America,30-34,female,2011,992400.1501062443,10015,99.09137794370886,96.7017044547418
United States of America,30-34,female,2012,1015052.0727466082,10137,100.13337996908436,96.98366963348009
United States of America,30-34,female,2013,1052295.510782149,10282,102.3434653551983,99.02221627412159
United States of America,30-34,female,2014,1087123.716643047,10438,104.15057641723003,101.345653644474
United States of America,30-34,female,2015,1090753.73249043,10597,102.93042677082475,101.290545298143
United States of America,30-34,female,2016,1086803.653243397,10750,101.09801425519971,100.628031504118
United States of America,30-34,female,2017,1083699.8675151921,10896,99.45850472789942,100.036931458636
United States of America,30-34,female,2018,1088890.6062092755,11041,98.62246229592206,99.940000732576
United States of America,30-34,female,2019,1104203.6352607561,11191,98.66889779829829,100.161267797514
United States of America,35-39,female,2002,460188.13276579743,10824,42.515533330173454,42.709649556634
United States of America,35-39,female,2003,470660.54411430913,10620,44.318318654831366,44.724962159823896
United States of America,35-39,female,2004,476389.2209196604,10436,45.64864132997896,45.8425153680814
United States of America,35-39,female,2005,491455.9331513232,10297,47.72806964662748,46.9906263691321
United States of America,35-39,female,2006,505213.61719081923,10164,49.706180361158914,47.584810695363096
United States of America,35-39,female,2007,498051.256190929,10082,49.40004524805882,47.0367470705478
United States of America,35-39,female,2008,481157.6793527687,10043,47.90975598454333,46.0981537785963
United States of America,35-39,female,2009,465548.71626525314,10025,46.43877468980081,45.569796110510296
United States of America,35-39,female,2010,463472.5774448529,10013,46.28708453459032,46.2016430549138
United States of America,35-39,female,2011,469052.8687220678,9996,46.9240564948047,47.6420241045088
United States of America,35-39,female,2012,476960.59661532176,9991,47.73902478383763,48.591355691619796
United States of America,35-39,female,2013,495681.7795304899,10002,49.55826629978903,50.019639698381695
United States of America,35-39,female,2014,518922.65112761897,10038,51.69582099298854,51.556608631306695
United States of America,35-39,female,2015,536478.4468461828,10106,53.0851421775364,51.969281141166796
United States of America,35-39,female,2016,551842.3262552875,10200,54.102188848557596,52.190043830963496
United States of America,35-39,female,2017,562622.5064181109,10318,54.528252221177645,52.3438608652688
United States of America,35-39,female,2018,570254.9669963918,10455,54.54375581027181,52.4377309448081
United States of America,35-39,female,2019,573332.3894596789,10604,54.06755841754799,52.4592114080747
United States of America,40-44,female,2002,98496.30390463606,11327,8.695709711718555,8.560494491097499
United States of America,40-44,female,2003,102653.83557861685,11317,9.070763946153296,8.95911267970078
United States of America,40-44,female,2004,104182.62186218568,11267,9.246704700646639,9.117191571923009
United States of America,40-44,female,2005,104844.02224672966,11183,9.375303786705683,9.244676834733829
United States of America,40-44,female,2006,103974.19493555221,11042,9.416246598039505,9.421247414575191
United States of America,40-44,female,2007,104090.15242145688,10870,9.575910986334579,9.692412615488589
United States of America,40-44,female,2008,105189.30861977686,10684,9.845498747639168,10.02359715067
United States of America,40-44,female,2009,105716.74550897957,10511,10.05772481295591,10.1515430504016
United States of America,40-44,female,2010,108084.78192964446,10369,10.423838550452741,10.218276528931499
United States of America,40-44,female,2011,110830.00855226701,10256,10.80635808816956,10.290791383586098
United States of America,40-44,female,2012,110039.86972713484,10185,10.804110920680888,10.3096960267084
United States of America,40-44,female,2013,108635.24337455949,10144,10.709310269574082,10.4194277043174
United States of America,40-44,female,2014,108842.54117696233,10117,10.758381059302396,10.731980193563802
United States of America,40-44,female,2015,111499.98191847821,10095,11.045070026595168,11.157940232956701
United States of America,40-44,female,2016,113247.01707232752,10083,11.231480419748836,11.491863696577001
United States of America,40-44,female,2017,115007.9451378653,10075,11.415180658845191,11.661599524053399
United States of America,40-44,female,2018,116836.78641390185,10080,11.590951033125183,11.7072444914154
United States of America,40-44,female,2019,118278.80897319393,10112,11.69687588738073,11.661915677071601
United States of America,45-49,female,2002,5455.496112346291,10673,0.5111492656559815,0.49879577514615603
United States of America,45-49,female,2003,5736.683408137328,10873,0.5276081493734321,0.513173009680191
United States of America,45-49,female,2004,5965.909336575201,11039,0.5404392912922549,0.530763356272733
United States of America,45-49,female,2005,6352.404429238548,11166,0.5689060029767641,0.551310563772358
United States of America,45-49,female,2006,6681.252129099861,11251,0.5938362926939704,0.575379149011661
United States of America,45-49,female,2007,6984.022149184003,11303,0.6178910155873665,0.6043332875466959
United States of America,45-49,female,2008,7256.180978546541,11311,0.6415154255633049,0.630679975992283
United States of America,45-49,female,2009,7257.362069273523,11267,0.6441255053939401,0.632182679898212
United States of America,45-49,female,2010,7082.120975838543,11174,0.6338035596776931,0.621177384839102
United States of America,45-49,female,2011,6978.820702296126,11034,0.6324832972898429,0.63261124131373
United States of America,45-49,female,2012,7180.907265044634,10862,0.6611035964872615,0.670578026686076
United States of America,45-49,female,2013,7437.058620298159,10675,0.696679964430741,0.71011152124007
United States of America,45-49,female,2014,7821.697088277389,10502,0.7447816690418386,0.7483772627498001
United States of America,45-49,female,2015,8655.312357852354,10360,0.8354548607965593,0.808669392512154
United States of America,45-49,female,2016,9528.146659690075,10253,0.9293032926645933,0.874199206434993
United States of America,45-49,female,2017,9821.128141209696,10180,0.9647473616119544,0.9168256621906989
United States of America,45-49,female,2018,9691.153376799115,10136,0.9561122116021227,0.933215972310375
United States of America,45-49,female,2019,9319.99071590992,10107,0.922132256447009,0.9258167604408309
United States of America,50-54,female,2002,162.73069289653932,9533,0.017070249962922408,0.0169126628397934
United States of America,50-54,female,2003,171.8386275053683,9744,0.01763532712493517,0.017400151572374397
United States of America,50-54,female,2004,182.3777653858353,9950,0.018329423656867867,0.0179965872600416
United States of America,50-54,female,2005,196.46113847900614,10170,0.019317712731465698,0.0186932811978333
United States of America,50-54,female,2006,209.3435142974139,10385,0.020158258478325843,0.0195093744517584
United States of America,50-54,female,2007,224.3389682329457,10615,0.021134146795378773,0.020491122107332
United States of America,50-54,female,2008,239.3748340275855,10843,0.02207643954879512,0.0213844589815161
United States of America,50-54,female,2009,241.0649413021669,11037,0.021841527707000714,0.021435411146260398
United States of America,50-54,female,2010,242.8789090325751,11176,0.02173218584758188,0.0210622547282201
United States of America,50-54,female,2011,249.02285164169115,11233,0.022168864207397058,0.0214499423734438
United States of America,50-54,female,2012,262.36965367429025,11251,0.02331967413334728,0.022737281745805502
United States of America,50-54,female,2013,276.4602503607181,11226,0.02462678161061091,0.0240777435090884
United States of America,50-54,female,2014,290.6116936046308,11162,0.02603580842184472,0.025375219583899
United States of America,50-54,female,2015,311.7140880135678,11062,0.028178818298098696,0.027419544161959
United States of America,50-54,female,2016,325.08013968809416,10927,0.029750172937502897,0.02964146283901
United States of America,50-54,female,2017,330.3407895507411,10755,0.030715089683936873,0.031086797603604603
United States of America,50-54,female,2018,328.8557944142818,10567,0.03112101773580787,0.031642543667838
United States of America,50-54,female,2019,326.4882628619086,10395,0.031408202295517905,0.0313916586726852
