"week","year","spain","france","italy","poland","uk","age","gender"
25,2020,-18,6.60000000000002,2.60000000000002,-610.4,10.4,"85-89","M"
26,2020,-14.4,43.2,75.4,-609.6,-2.39999999999998,"85-89","M"
27,2020,-30,-97.8,97.4000000000001,-628.6,-44.6,"85-89","M"
28,2020,61.4,-32,-73.5999999999999,-685.6,-98.2,"85-89","M"
29,2020,49.2,-67,-38,-643,-96.6,"85-89","M"
30,2020,115.4,-35.6,-29.4000000000001,-654.4,-31.8,"85-89","M"
31,2020,97,70.4,133.2,-590.8,11.6,"85-89","M"
32,2020,100,-27,53,-640,-34.6,"85-89","M"
33,2020,85.6,123,103.2,-616.8,24,"85-89","M"
34,2020,79.2,-0.200000000000045,150.2,-539.8,4.20000000000005,"85-89","M"
35,2020,82,-22.8,76,-574,47.8,"85-89","M"
36,2020,78.8,10.6,91.8,-536.2,-126.2,"85-89","M"
37,2020,137.8,96,132,-528,25.4,"85-89","M"
38,2020,147,136.4,130.6,-529.4,-3,"85-89","M"
39,2020,157.6,7.60000000000002,10.6,-520.4,1.20000000000005,"85-89","M"
40,2020,163.2,15.2,98.5999999999999,-536.4,10.6,"85-89","M"
41,2020,175.4,44,56.2,-603.8,48.2,"85-89","M"
42,2020,214.2,113.8,107.4,-478.6,107.8,"85-89","M"
43,2020,325.2,324.4,356.2,-304.8,110.8,"85-89","M"
44,2020,257.2,448.2,515.2,-177.8,155.8,"85-89","M"
45,2020,379.6,492.6,652.8,-13.2,161.8,"85-89","M"
46,2020,295.8,503.8,793.8,-111.2,200.8,"85-89","M"
47,2020,310.6,450.4,657.6,-211.4,227.2,"85-89","M"
48,2020,200.4,355.6,606.2,-303.8,260.8,"85-89","M"
49,2020,177.8,305,518,-378,205,"85-89","M"
50,2020,164,172.8,451.8,-472.2,161.2,"85-89","M"
51,2020,124.6,177.8,340.2,-603.8,227,"85-89","M"
52,2020,87.6,101.6,153.4,-638.6,NA,"85-89","M"
53,2020,188,267,271,-497,NA,"85-89","M"
1,2020,-133,-164,-332,-1139,-16.4000000000001,"85-89","F"
1,2021,12,-15,36,-852,NA,"85-89","F"
2,2020,-185.6,-196.6,-284.4,-1169.4,-41.8,"85-89","F"
2,2021,147.4,-3.59999999999991,-89.4000000000001,-939.4,NA,"85-89","F"
3,2020,-77,-130.4,-284.8,-1219.8,-141.8,"85-89","F"
3,2021,214,148.6,40.2,-917.8,NA,"85-89","F"
4,2020,-76.2,-184.2,-232.2,-1116.2,-198.6,"85-89","F"
4,2021,269.8,63.8,-19.2,-901.2,NA,"85-89","F"
5,2020,-13.4000000000001,-154.2,-258.4,-1045.4,-172.6,"85-89","F"
5,2021,113.6,22.8,-72.4000000000001,-906.4,NA,"85-89","F"
6,2020,-155.2,-321.4,-171.6,-937.6,-115.6,"85-89","F"
6,2021,-22.2,-120.4,-154.6,-819.6,NA,"85-89","F"
7,2020,-156.6,-280,-210.8,-952.8,-173.2,"85-89","F"
7,2021,-109.6,1,-191.8,-821.8,NA,"85-89","F"
8,2020,-127.6,-209.8,-212.6,-933.6,-225.4,"85-89","F"
8,2021,-125.6,-70.8,-234.6,-801.6,NA,"85-89","F"
9,2020,-200.2,-183.4,-59.8,-887.8,-84.2,"85-89","F"
9,2021,-208.2,-153.4,NA,-772.8,NA,"85-89","F"
10,2020,-63.5999999999999,-104.8,-9.40000000000009,-920.4,-147.8,"85-89","F"
10,2021,-170.6,-137.8,NA,-692.4,NA,"85-89","F"
11,2020,97.4,-46,474.2,-799.8,-163.6,"85-89","F"
11,2021,-92.6,-51,NA,-627.8,NA,"85-89","F"
12,2020,479.6,169,811,-747,-107.4,"85-89","F"
12,2021,-120.4,-17,NA,-472,NA,"85-89","F"
13,2020,1269,343.2,1149.4,-772.6,-17,"85-89","F"
13,2021,NA,43.2,NA,-416.6,NA,"85-89","F"
14,2020,1621.4,886.4,1011,-801,503.4,"85-89","F"
14,2021,NA,27.4000000000001,NA,-376,NA,"85-89","F"
15,2020,1386.4,639.8,890.8,-711.2,776.4,"85-89","F"
15,2021,NA,10.8,NA,-417.2,NA,"85-89","F"
16,2020,883.2,489.8,753.6,-673.4,1347,"85-89","F"
16,2021,NA,32.8,NA,-455.4,NA,"85-89","F"
17,2020,392.6,102.2,434,-704,1331.2,"85-89","F"
17,2021,NA,NA,NA,-474,NA,"85-89","F"
18,2020,235.2,11.4000000000001,226,-661,1029.8,"85-89","F"
18,2021,NA,NA,NA,-582,NA,"85-89","F"
19,2020,168.4,-20.4000000000001,44.4000000000001,-714.6,422.2,"85-89","F"
20,2020,2,-145.2,57.4000000000001,-700.6,556.2,"85-89","F"
21,2020,-2.20000000000005,10.5999999999999,-11.4000000000001,-635.4,320.2,"85-89","F"
22,2020,-0.200000000000045,-115.6,-52.5999999999999,-616.6,242.2,"85-89","F"
23,2020,-103.6,-50.2,-77,-607,65.8,"85-89","F"
24,2020,-118.8,-59.8,-97.4000000000001,-628.4,41.2,"85-89","F"
25,2020,-56.6,-88,17.2,-648.8,-92.2,"85-89","F"
26,2020,-42.4,34,134.2,-651.8,-103.6,"85-89","F"
27,2020,43.8,-139.4,151.2,-671.8,-61.2,"85-89","F"
28,2020,19.4,-30.8,-71.2,-824.2,-99,"85-89","F"
29,2020,3.60000000000002,-75.8,-61.5999999999999,-716.6,-42,"85-89","F"
30,2020,82.2,-60,-177.8,-794.8,-57.2,"85-89","F"
31,2020,193.8,-28,49.2,-782.8,-119.6,"85-89","F"
32,2020,137.2,-53.2,-152.8,-776.8,-36.4,"85-89","F"
33,2020,148,112.2,191,-650,-34.6,"85-89","F"
34,2020,130.8,-63.8,98,-592,-45,"85-89","F"
35,2020,108.4,-124,123,-612,2.60000000000002,"85-89","F"
36,2020,152,-1.79999999999995,7.79999999999995,-618.2,-216.2,"85-89","F"
37,2020,201.2,7,36.5999999999999,-576.4,-64,"85-89","F"
38,2020,201.8,55,60,-502,-96.8,"85-89","F"
39,2020,111,-73.4000000000001,-2.20000000000005,-504.2,-12.5999999999999,"85-89","F"
40,2020,133.2,16.4000000000001,43.8,-500.2,8.59999999999991,"85-89","F"
41,2020,206.8,-61.8,24.5999999999999,-525.4,-41.5999999999999,"85-89","F"
42,2020,95.2,80.8,64.4000000000001,-404.6,8.20000000000005,"85-89","F"
43,2020,227,211.2,288.8,-204.2,31.4000000000001,"85-89","F"
44,2020,281.4,444.8,420.8,82.8,43.2,"85-89","F"
45,2020,324,401,569.4,181.4,45.4000000000001,"85-89","F"
46,2020,310.8,423.6,722.8,31.8,164,"85-89","F"
47,2020,267.6,407.8,742.8,-44.2,155.6,"85-89","F"
48,2020,143,288,646,-170,196.4,"85-89","F"
49,2020,119.6,260.6,588,-244,67.4000000000001,"85-89","F"
50,2020,73,232.2,476.6,-438.4,92.8,"85-89","F"
51,2020,27.8,87.8,377.2,-546.8,60,"85-89","F"
52,2020,-110.6,57.4000000000001,109.8,-575.2,NA,"85-89","F"
53,2020,22,222,249,-599,NA,"85-89","F"
1,2020,-41.8,-81.4000000000001,-31.5999999999999,-820.6,87.4,"90","M"
1,2021,148.2,343.6,58.4000000000001,-687.6,NA,"90","M"
2,2020,-47.2,83,-74.5999999999999,-853.6,77.2,"90","M"
2,2021,343.8,231,77.4000000000001,-651.6,NA,"90","M"
3,2020,-18.4,54,-71.4000000000001,-865.4,-16.4000000000001,"90","M"
3,2021,327.6,389,128.6,-716.4,NA,"90","M"
4,2020,51.8,-49.2,2.40000000000009,-799.6,-76.5999999999999,"90","M"
4,2021,357.8,342.8,154.4,-651.6,NA,"90","M"
5,2020,72,9.59999999999991,17.8,-724.2,-53.4,"90","M"
5,2021,232,307.6,98.8,-639.2,NA,"90","M"
6,2020,24.2,29.2,46.5999999999999,-696.4,-31.2,"90","M"
6,2021,133.2,216.2,-9.40000000000009,-668.4,NA,"90","M"
7,2020,-28.8,34.8,35.2,-660.8,-28,"90","M"
7,2021,83.2,309.8,51.2,-615.8,NA,"90","M"
8,2020,-57,-14.8,42.5999999999999,-650.4,31.2,"90","M"
8,2021,23,193.2,32.5999999999999,-606.4,NA,"90","M"
9,2020,74,-81,70.2,-646.8,40.8,"90","M"
9,2021,32,51,NA,-555.8,NA,"90","M"
10,2020,42,-31.2,135.2,-656.8,-20.8,"90","M"
10,2021,-19,160.8,NA,-571.8,NA,"90","M"
11,2020,216.2,152.8,420.4,-597.6,93.4,"90","M"
11,2021,47.2,147.8,NA,-507.6,NA,"90","M"
12,2020,506.8,287,784,-584,63.6,"90","M"
12,2021,88.8,134,NA,-453,NA,"90","M"
13,2020,1094.6,665.8,861.6,-586.4,171.2,"90","M"
13,2021,NA,190.8,NA,-378.4,NA,"90","M"
14,2020,1416.6,981.4,754.6,-578.4,636.6,"90","M"
14,2021,NA,226.4,NA,-392.4,NA,"90","M"
15,2020,1048,891.8,605.4,-551.6,854.8,"90","M"
15,2021,NA,310.8,NA,-322.6,NA,"90","M"
16,2020,558.8,584.4,511.6,-542.4,1239.4,"90","M"
16,2021,NA,214.4,NA,-399.4,NA,"90","M"
17,2020,383.8,341.4,347.2,-543.8,1131.6,"90","M"
17,2021,NA,NA,NA,-462.8,NA,"90","M"
18,2020,203.4,76.4,228,-528,869.4,"90","M"
18,2021,NA,NA,NA,-465,NA,"90","M"
19,2020,84.8,132.2,169.2,-559.8,349.2,"90","M"
20,2020,-11.8,161.8,58.4,-529.6,501.6,"90","M"
21,2020,56.8,159.4,16,-517,298.6,"90","M"
22,2020,72,52.4,29.2,-477.8,204.2,"90","M"
23,2020,16,25.6,47.4,-493.6,88,"90","M"
24,2020,-48,57,2,-513,109.2,"90","M"
25,2020,-19.8,71.8,52,-496,-19,"90","M"
26,2020,52.4,151.6,172.6,-526.4,4.60000000000002,"90","M"
27,2020,30.8,-59.6,150.8,-540.2,-20.8,"90","M"
28,2020,64,76.6,46.4,-606.6,-36.2,"90","M"
29,2020,60.2,-4.60000000000002,1.79999999999995,-516.2,-72.6,"90","M"
30,2020,123.6,80.2,5.39999999999998,-602.6,12.6,"90","M"
31,2020,154,163.8,201.8,-544.2,-21.4,"90","M"
32,2020,136.4,197,95.2,-581.8,5.39999999999998,"90","M"
33,2020,196.4,241.4,129.2,-502.8,32.2,"90","M"
34,2020,160.4,110.6,140,-467,21.2,"90","M"
35,2020,152.4,111,156.2,-506.8,60.6,"90","M"
36,2020,108.4,94.2,154,-486,-66.8,"90","M"
37,2020,188.6,134.6,154,-462,125.4,"90","M"
38,2020,136.8,174,123.6,-465.4,26,"90","M"
39,2020,212.4,84,81.2,-497.8,3.79999999999995,"90","M"
40,2020,211,194.4,114.8,-557.2,35.2,"90","M"
41,2020,218.8,127.6,89.6,-475.4,72.2,"90","M"
42,2020,207.4,260.2,269,-429,42.4,"90","M"
43,2020,242.2,376.2,297.2,-373.8,96.6,"90","M"
44,2020,249.2,478.6,511.4,-239.6,109.4,"90","M"
45,2020,368.6,587.8,555.4,-196.6,167.4,"90","M"
46,2020,276,589.2,688,-281,144.2,"90","M"
47,2020,248.4,538.2,575.8,-285.2,253.4,"90","M"
48,2020,242.4,551.2,669,-360,213,"90","M"
49,2020,150.2,456.2,570.6,-454.4,191.6,"90","M"
50,2020,179,366.2,429.4,-530.6,150.2,"90","M"
51,2020,131.4,323,325,-630,216.8,"90","M"
52,2020,91.8,238.8,194.8,-636.2,NA,"90","M"
53,2020,178,526,328,-458,NA,"90","M"
1,2020,-145.8,-136.6,-444.6,-1751.6,-24,"90","F"
1,2021,163.2,570.4,77.4000000000001,-1428.6,NA,"90","F"
2,2020,-77.2,-80.4000000000001,-296,-1816,-36.4000000000001,"90","F"
2,2021,271.8,442.6,-17,-1511,NA,"90","F"
3,2020,-91.5999999999999,-180,-223.6,-1793.6,-224.4,"90","F"
3,2021,454.4,551,170.4,-1470.6,NA,"90","F"
4,2020,-64.8,-126.6,-65,-1671,-351.2,"90","F"
4,2021,316.2,451.4,176,-1492,NA,"90","F"
5,2020,18.8,-62,26.8000000000002,-1592.2,-251.6,"90","F"
5,2021,165.8,385,44.8000000000002,-1496.2,NA,"90","F"
6,2020,-10.2,-76.8000000000002,-22.5999999999999,-1537.6,-325,"90","F"
6,2021,16.8,320.2,-179.6,-1450.6,NA,"90","F"
7,2020,-39.5999999999999,-140.6,94,-1352,-86.5999999999999,"90","F"
7,2021,-79.5999999999999,229.4,27,-1314,NA,"90","F"
8,2020,-137,-212.6,89,-1411,-240,"90","F"
8,2021,-211,49.4000000000001,-51,-1351,NA,"90","F"
9,2020,-32.2,-177.2,88.1999999999998,-1401.8,-169.6,"90","F"
9,2021,-150.2,-124.2,NA,-1256.8,NA,"90","F"
10,2020,-94.4000000000001,-180.6,242.2,-1350.8,-214,"90","F"
10,2021,-152.4,-62.5999999999999,NA,-1260.8,NA,"90","F"
11,2020,158.8,127.2,794.4,-1281.6,-123.8,"90","F"
11,2021,-107.2,100.2,NA,-1072.6,NA,"90","F"
12,2020,668,462.6,1377,-1177,-102,"90","F"
12,2021,-92,142.6,NA,-847,NA,"90","F"
13,2020,1873.4,896.6,1793,-1221,78.8,"90","F"
13,2021,NA,277.6,NA,-748,NA,"90","F"
14,2020,2645,1686.2,1761.8,-1209.2,629.6,"90","F"
14,2021,NA,263.2,NA,-750.2,NA,"90","F"
15,2020,2310.6,1820,1624.4,-1212.6,948.4,"90","F"
15,2021,NA,357,NA,-815.6,NA,"90","F"
16,2020,1545.6,1403.2,1272.4,-1030.6,1942.6,"90","F"
16,2021,NA,212.2,NA,-813.6,NA,"90","F"
17,2020,831.2,645.4,894.6,-1079.4,2012.8,"90","F"
17,2021,NA,NA,NA,-914.4,NA,"90","F"
18,2020,452.4,333.4,478.6,-1060.4,1651.4,"90","F"
18,2021,NA,NA,NA,-975.4,NA,"90","F"
19,2020,337.2,308.6,353.8,-1085.2,769.4,"90","F"
20,2020,17.8,194.2,293.8,-1025.2,912.2,"90","F"
21,2020,128.6,258.8,170.4,-1061.6,513.6,"90","F"
22,2020,155.2,198.2,89.2,-968.8,352.2,"90","F"
23,2020,76.5999999999999,209.6,98.4000000000001,-1081.6,34,"90","F"
24,2020,-33.2,216.4,-67.2,-1052.2,56.4000000000001,"90","F"
25,2020,-31.8,172.2,109.2,-991.8,4.59999999999991,"90","F"
26,2020,150.6,312.4,324.4,-1111.6,-39.4000000000001,"90","F"
27,2020,144.6,-15.5999999999999,309.4,-1073.6,-25.5999999999999,"90","F"
28,2020,105.4,184,33.4000000000001,-1221.6,-141.8,"90","F"
29,2020,108,47,-58.4000000000001,-1162.4,-55.8,"90","F"
30,2020,117.8,109,-64.8,-1276.8,-53.2,"90","F"
31,2020,302,261.8,335,-1140,-55.2,"90","F"
32,2020,382,152.8,78.8000000000002,-1226.2,-88.2,"90","F"
33,2020,272.4,424.2,367,-1051,69.2,"90","F"
34,2020,284.8,133.6,408.8,-957.2,110.6,"90","F"
35,2020,220,133.8,287.2,-1034.8,44.2,"90","F"
36,2020,251.4,201.8,216.8,-1015.2,-306.8,"90","F"
37,2020,308.6,310.8,325.4,-921.6,91.8,"90","F"
38,2020,328.2,432.2,289.6,-881.4,41.8,"90","F"
39,2020,180.8,151.2,154,-916,-26.2,"90","F"
40,2020,141.6,381,221,-964,27.4000000000001,"90","F"
41,2020,243.2,137.8,146.6,-987.4,-3.40000000000009,"90","F"
42,2020,262.2,262.6,280.8,-916.2,79.2,"90","F"
43,2020,494.8,545,591.2,-743.8,102,"90","F"
44,2020,360,787.6,690.4,-564.6,32.4000000000001,"90","F"
45,2020,544.4,1063.4,970.4,-400.6,164.2,"90","F"
46,2020,371.8,1059.6,1053.4,-538.6,178.8,"90","F"
47,2020,300.2,917.8,1174.2,-610.8,270.6,"90","F"
48,2020,284.2,855.2,1199.4,-666.6,213.6,"90","F"
49,2020,368.8,796,1106.8,-852.2,132.6,"90","F"
50,2020,227.4,760.4,897.8,-1052.2,70.5999999999999,"90","F"
51,2020,135.4,592.2,793.6,-1221.4,112,"90","F"
52,2020,14.2,441.2,361.4,-1293.6,NA,"90","F"
53,2020,367,913,810,-911,NA,"90","F"
