"week","year","spain","france","italy","poland","age","gender"
6,2021,-11.2,-7.40000000000001,10.6,20.8,"50-54","M"
7,2020,-33,-14,16.6,-39.8,"50-54","M"
7,2021,29,-15,19.6,-3.80000000000001,"50-54","M"
8,2020,-2.19999999999999,-31,-11.4,-49.2,"50-54","M"
8,2021,-21.2,-21,-2.40000000000001,-12.2,"50-54","M"
9,2020,-7.19999999999999,-15.2,3,-36.6,"50-54","M"
9,2021,-12.2,-52.2,5,-10.6,"50-54","M"
10,2020,0.400000000000006,8,16.2,-26.6,"50-54","M"
10,2021,0.400000000000006,-18,44.2,32.4,"50-54","M"
11,2020,10.8,-13.2,6,-37.8,"50-54","M"
11,2021,-12.2,14.8,-26,10.2,"50-54","M"
12,2020,27.8,-7.80000000000001,43,-16,"50-54","M"
12,2021,5.8,4.19999999999999,14,43,"50-54","M"
13,2020,52.8,12.2,74.6,-22.6,"50-54","M"
13,2021,-17.2,-15.8,4.59999999999999,72.4,"50-54","M"
14,2020,58.6,30.4,32.8,-20.8,"50-54","M"
14,2021,-4.40000000000001,-5.59999999999999,23.8,62.2,"50-54","M"
15,2020,1.40000000000001,11.4,11.6,-6.19999999999999,"50-54","M"
15,2021,-18.6,-6.59999999999999,11.6,68.8,"50-54","M"
16,2020,37.8,46,-3,-12.6,"50-54","M"
16,2021,4.8,8,31,77.4,"50-54","M"
17,2020,2.2,-13.4,5,0.199999999999989,"50-54","M"
17,2021,12.2,-6.40000000000001,14,64.2,"50-54","M"
18,2020,-6.2,-26.4,-7,-17.6,"50-54","M"
18,2021,-17.2,10.6,3,24.4,"50-54","M"
19,2020,0,-0.800000000000011,-6.59999999999999,-16.8,"50-54","M"
19,2021,-7,-12.8,-5.59999999999999,54.2,"50-54","M"
20,2020,1.40000000000001,-19.2,-11.4,4.59999999999999,"50-54","M"
20,2021,7.40000000000001,2.80000000000001,0.599999999999994,-2.40000000000001,"50-54","M"
21,2020,15.2,-9.40000000000001,-4,-4.59999999999999,"50-54","M"
21,2021,10.2,2.59999999999999,-3,-11.6,"50-54","M"
22,2020,3.8,11,0.599999999999994,-11.6,"50-54","M"
22,2021,-2.2,-18,13.6,9.40000000000001,"50-54","M"
23,2020,-12.8,20.8,-20,-5.40000000000001,"50-54","M"
23,2021,11.2,2.80000000000001,-33,-18.4,"50-54","M"
24,2020,-25,11.4,-2.80000000000001,-17.6,"50-54","M"
24,2021,-12,-3.59999999999999,0.199999999999989,32.4,"50-54","M"
25,2020,-5.40000000000001,-25.2,-17,-36.4,"50-54","M"
25,2021,-22.4,-21.2,-8,-0.400000000000006,"50-54","M"
26,2020,-9,-9.80000000000001,1.80000000000001,-16.6,"50-54","M"
26,2021,-5,-25.8,-8.19999999999999,5.40000000000001,"50-54","M"
27,2020,-8,-37.6,-3.19999999999999,-17.6,"50-54","M"
27,2021,-18,-15.6,-20.2,-10.6,"50-54","M"
28,2020,-22.8,-3,-28.8,-15,"50-54","M"
28,2021,-21.8,-13,-24.8,-19,"50-54","M"
29,2020,-1.59999999999999,-31.4,-22.4,0.599999999999994,"50-54","M"
29,2021,-3.59999999999999,-16.4,-13.4,-3.40000000000001,"50-54","M"
30,2020,6,-7.19999999999999,8,-9.40000000000001,"50-54","M"
30,2021,5,9.80000000000001,-18,-8.40000000000001,"50-54","M"
31,2020,9,-3.19999999999999,0.199999999999989,-9.80000000000001,"50-54","M"
31,2021,19,-22.2,NA,-5.80000000000001,"50-54","M"
32,2020,11.8,-15.4,3.59999999999999,3.80000000000001,"50-54","M"
32,2021,9.8,9.59999999999999,NA,-11.2,"50-54","M"
33,2020,-12.2,24.8,21.2,1.40000000000001,"50-54","M"
33,2021,-18.2,-4.19999999999999,NA,-26.6,"50-54","M"
34,2020,0,-7.59999999999999,16.4,22.8,"50-54","M"
34,2021,-7,-5.59999999999999,NA,-6.19999999999999,"50-54","M"
35,2020,21.6,-18.4,12,-20,"50-54","M"
35,2021,6.59999999999999,-10.4,NA,-21,"50-54","M"
36,2020,15.2,-22.2,-1,-4,"50-54","M"
36,2021,1.2,-2.19999999999999,NA,-36,"50-54","M"
37,2020,9,17.4,-18.8,-14.8,"50-54","M"
37,2021,23,-40.6,NA,NA,"50-54","M"
38,2020,13.6,-1.40000000000001,-4.59999999999999,0.400000000000006,"50-54","M"
38,2021,-0.400000000000006,NA,NA,NA,"50-54","M"
39,2020,-8.2,6.59999999999999,-21.2,-11,"50-54","M"
40,2020,7.2,3.80000000000001,7.80000000000001,3,"50-54","M"
41,2020,6.59999999999999,15.6,-9.40000000000001,11.4,"50-54","M"
42,2020,15.6,5.40000000000001,-2.59999999999999,18.2,"50-54","M"
43,2020,15.4,-0.400000000000006,15.4,28.4,"50-54","M"
44,2020,-9.8,-14.6,24.6,75.6,"50-54","M"
45,2020,-6.59999999999999,21.2,11.8,116.8,"50-54","M"
46,2020,21,-11.8,52.8,100.2,"50-54","M"
47,2020,10,-3.19999999999999,73.4,65.8,"50-54","M"
48,2020,16.4,18.8,44.8,90.4,"50-54","M"
49,2020,-27.2,2.80000000000001,20.8,29.6,"50-54","M"
50,2020,1.2,-26.8,-7,68.8,"50-54","M"
51,2020,24.2,-24.8,4.80000000000001,32.4,"50-54","M"
52,2020,-11.4,-22.2,1,29.6,"50-54","M"
53,2020,1,-47,-5,40,"50-54","M"
1,2020,6.2,-1,-14.8,-16.2,"50-54","F"
1,2021,22.2,-12,-12.8,35.8,"50-54","F"
2,2020,0.200000000000003,9,-21.8,-19.2,"50-54","F"
2,2021,-6.8,-13,-19.8,3.8,"50-54","F"
3,2020,3.8,-3.8,-9.8,-19.8,"50-54","F"
3,2021,-10.2,-14.8,1.2,20.2,"50-54","F"
4,2020,-10.6,4.59999999999999,2.2,-18.2,"50-54","F"
4,2021,2.40000000000001,-6.40000000000001,-13.8,-13.2,"50-54","F"
5,2020,18,-20.8,-19.2,-23.8,"50-54","F"
5,2021,12,-10.8,-0.200000000000003,-15.8,"50-54","F"
6,2020,1,-11.4,-14.8,-10.8,"50-54","F"
6,2021,3,-4.40000000000001,-22.8,0.200000000000003,"50-54","F"
7,2020,2,-5,2.2,-22.4,"50-54","F"
7,2021,15,-25,-1.8,-0.400000000000006,"50-54","F"
8,2020,-13.4,-7.40000000000001,-7.8,-18.6,"50-54","F"
8,2021,-2.40000000000001,-14.4,15.2,-13.6,"50-54","F"
9,2020,2,-9.2,-10.2,-21.6,"50-54","F"
9,2021,11,-14.2,21.8,-4.59999999999999,"50-54","F"
10,2020,-7.8,-19.2,-2.8,-7,"50-54","F"
10,2021,-3.8,12.8,7.2,1,"50-54","F"
11,2020,1.4,2,15.8,-10.4,"50-54","F"
11,2021,-4.6,-18,11.8,18.6,"50-54","F"
12,2020,24.6,2,15.8,-21.2,"50-54","F"
12,2021,5.59999999999999,13,-5.2,19.8,"50-54","F"
13,2020,18.2,26,29.8,-11.6,"50-54","F"
13,2021,0.200000000000003,-6,17.8,42.4,"50-54","F"
14,2020,32.4,26.2,6.8,12.8,"50-54","F"
14,2021,4.4,2.2,-18.2,17.8,"50-54","F"
15,2020,8.8,11.4,0,-16.2,"50-54","F"
15,2021,4.8,8.40000000000001,-3,26.8,"50-54","F"
16,2020,1.2,26.8,-2.59999999999999,9.2,"50-54","F"
16,2021,5.2,-9.2,28.4,16.2,"50-54","F"
17,2020,-15.8,-8.59999999999999,-4,-17.6,"50-54","F"
17,2021,-1.8,1.40000000000001,13,9.40000000000001,"50-54","F"
18,2020,6,-7,6.40000000000001,-5.2,"50-54","F"
18,2021,7,15,1.40000000000001,0.799999999999997,"50-54","F"
19,2020,3.8,-11.2,-16,9.8,"50-54","F"
19,2021,-0.200000000000003,2.8,-5,9.8,"50-54","F"
20,2020,-3.8,-11.2,-1.2,0.599999999999994,"50-54","F"
20,2021,-6.8,6.8,-5.2,-1.40000000000001,"50-54","F"
21,2020,-10.6,-4,10.2,-19,"50-54","F"
21,2021,-3.59999999999999,-20,-1.8,5,"50-54","F"
22,2020,18,-4,7,-10,"50-54","F"
22,2021,5,-11,-4,-12,"50-54","F"
23,2020,0.200000000000003,-15.4,-0.400000000000006,-10.6,"50-54","F"
23,2021,8.2,-8.40000000000001,6.59999999999999,-15.6,"50-54","F"
24,2020,8.4,-3.2,-16.2,-4.4,"50-54","F"
24,2021,-6.6,-13.2,-1.2,9.6,"50-54","F"
25,2020,-3.8,3.8,-6.2,4.4,"50-54","F"
25,2021,3.2,1.8,-4.2,14.4,"50-54","F"
26,2020,-1.8,25.4,-12.4,6.6,"50-54","F"
26,2021,-11.8,3.40000000000001,7.59999999999999,2.6,"50-54","F"
27,2020,-15.4,-2.59999999999999,-9.59999999999999,-5.59999999999999,"50-54","F"
27,2021,-2.40000000000001,-5.59999999999999,-11.6,-2.59999999999999,"50-54","F"
28,2020,4.4,3,8.8,1,"50-54","F"
28,2021,13.4,3,-18.2,-7,"50-54","F"
29,2020,-4.40000000000001,-26.4,-12.8,-7.40000000000001,"50-54","F"
29,2021,0.599999999999994,-2.40000000000001,-10.8,-19.4,"50-54","F"
30,2020,11.4,-8.8,5.2,1,"50-54","F"
30,2021,17.4,-11.8,7.2,2,"50-54","F"
31,2020,3.40000000000001,4,6.8,-1.2,"50-54","F"
31,2021,-6.59999999999999,1,NA,-11.2,"50-54","F"
32,2020,7.4,-14.2,-8.59999999999999,0.599999999999994,"50-54","F"
32,2021,-2.6,6.8,NA,-9.40000000000001,"50-54","F"
33,2020,15,10.6,2.59999999999999,-8,"50-54","F"
33,2021,13,-5.40000000000001,NA,-6,"50-54","F"
34,2020,4.8,1.59999999999999,-2.59999999999999,6.4,"50-54","F"
34,2021,6.8,30.6,NA,5.4,"50-54","F"
35,2020,2,3.8,11.8,-2.8,"50-54","F"
35,2021,-6,-12.2,NA,-9.8,"50-54","F"
36,2020,11.2,-14.2,-11.6,-9.59999999999999,"50-54","F"
36,2021,2.2,-20.2,NA,-9.59999999999999,"50-54","F"
37,2020,-11,-18.4,10,-7,"50-54","F"
37,2021,10,3.59999999999999,NA,NA,"50-54","F"
38,2020,33.2,12.2,4.2,-8.59999999999999,"50-54","F"
38,2021,0.200000000000003,NA,NA,NA,"50-54","F"
39,2020,1.59999999999999,-11.8,6.59999999999999,-20.6,"50-54","F"
40,2020,3.8,-2.2,4.2,20.6,"50-54","F"
41,2020,-3.4,-17,2.8,-11,"50-54","F"
42,2020,-9.40000000000001,-14.2,-5.59999999999999,-6.59999999999999,"50-54","F"
43,2020,16.8,12.4,18.4,25.4,"50-54","F"
44,2020,-7.2,15.2,10.4,49,"50-54","F"
45,2020,-6.8,4,27.6,39.4,"50-54","F"
46,2020,-17,6.2,11.6,48.2,"50-54","F"
47,2020,5.59999999999999,2.59999999999999,-13.2,32.4,"50-54","F"
48,2020,-2.2,0.599999999999994,10.4,21.8,"50-54","F"
49,2020,9.8,-3,15.4,31,"50-54","F"
50,2020,-2.8,3.8,3.2,0,"50-54","F"
51,2020,-7.2,-3.8,18.4,36.2,"50-54","F"
52,2020,-8.40000000000001,-4.59999999999999,4.40000000000001,19,"50-54","F"
53,2020,-8,-29,6,4,"50-54","F"
1,2020,-43.6,-27.8,-4.59999999999999,-90,"55-59","M"
1,2021,22.4,-13.8,65.4,-5,"55-59","M"
2,2020,-15.4,-31.8,-27.6,-96.6,"55-59","M"
2,2021,38.6,-2.80000000000001,7.40000000000001,-17.6,"55-59","M"
3,2020,20.8,-33.6,-5.80000000000001,-126.4,"55-59","M"
3,2021,56.8,-29.6,36.2,-11.4,"55-59","M"
4,2020,17.6,-21.4,8,-79.8,"55-59","M"
4,2021,44.6,7.60000000000002,39,-31.8,"55-59","M"
5,2020,-9.19999999999999,-3.19999999999999,2,-86.4,"55-59","M"
5,2021,31.8,5.80000000000001,15,-54.4,"55-59","M"
6,2020,-1.80000000000001,-66,-14.6,-75.4,"55-59","M"
6,2021,39.2,-33,29.4,-20.4,"55-59","M"
7,2020,-1.59999999999999,-20.4,3.80000000000001,-102,"55-59","M"
7,2021,6.40000000000001,-1.39999999999998,27.8,-53,"55-59","M"
8,2020,10.4,-2.39999999999998,-19.4,-98.4,"55-59","M"
8,2021,40.4,-37.4,42.6,-67.4,"55-59","M"
9,2020,-12.2,-5.80000000000001,4,-114.2,"55-59","M"
9,2021,11.8,21.2,34,-90.2,"55-59","M"
10,2020,-24.8,-24.8,1,-118.2,"55-59","M"
10,2021,13.2,-33.8,63,-36.2,"55-59","M"
11,2020,14.2,-55,41.4,-87.2,"55-59","M"
11,2021,-3.80000000000001,-21,68.4,27.8,"55-59","M"
12,2020,53,1,132.6,-72,"55-59","M"
12,2021,29,-27,37.6,54,"55-59","M"
13,2020,118.4,28.4,141.2,-66.6,"55-59","M"
13,2021,12.4,-22.6,82.2,93.4,"55-59","M"
14,2020,94.6,78.6,114.2,-84,"55-59","M"
14,2021,7.59999999999999,-10.4,34.2,113,"55-59","M"
15,2020,38.4,47,89.6,-57.4,"55-59","M"
15,2021,-1.59999999999999,32,85.6,104.6,"55-59","M"
16,2020,53.6,-6.39999999999998,30.2,-40.8,"55-59","M"
16,2021,19.6,0.600000000000023,45.2,17.2,"55-59","M"
17,2020,21,-11.8,52.8,-73.6,"55-59","M"
17,2021,19,30.2,58.8,48.4,"55-59","M"
18,2020,7.19999999999999,-34.2,21.4,-68.8,"55-59","M"
18,2021,34.2,-0.199999999999989,57.4,41.2,"55-59","M"
19,2020,-3.40000000000001,14.8,39.6,-72.8,"55-59","M"
19,2021,10.6,-11.2,8.59999999999999,7.19999999999999,"55-59","M"
20,2020,33,-5.39999999999998,2.80000000000001,-43.2,"55-59","M"
20,2021,46,10.6,24.8,-50.2,"55-59","M"
21,2020,28.2,23.2,-22,-31.2,"55-59","M"
21,2021,28.2,4.19999999999999,28,-23.2,"55-59","M"
22,2020,13.6,-2,6.80000000000001,-56.8,"55-59","M"
22,2021,23.6,23,3.80000000000001,-48.8,"55-59","M"
23,2020,-26.8,-11.8,-5.40000000000001,-50,"55-59","M"
23,2021,-0.800000000000011,-4.80000000000001,-14.4,-63,"55-59","M"
24,2020,28,-19.6,-2.80000000000001,-55.2,"55-59","M"
24,2021,6,5.39999999999998,23.2,-29.2,"55-59","M"
25,2020,-1.19999999999999,-56.6,8.59999999999999,-82.2,"55-59","M"
25,2021,33.8,-53.6,13.6,-15.2,"55-59","M"
26,2020,23.2,-7.19999999999999,14.4,-50.4,"55-59","M"
26,2021,23.2,-18.2,17.4,-13.4,"55-59","M"
27,2020,14.8,-27,10.4,-62,"55-59","M"
27,2021,26.8,-15,27.4,-78,"55-59","M"
28,2020,21,-1.39999999999998,9.59999999999999,-70.4,"55-59","M"
28,2021,-12,-22.4,8.59999999999999,-40.4,"55-59","M"
29,2020,-3.80000000000001,-16.8,-14.6,-51.6,"55-59","M"
29,2021,21.2,8.19999999999999,-16.6,-47.6,"55-59","M"
30,2020,22.4,-6.60000000000002,-10.4,-60.6,"55-59","M"
30,2021,14.4,2.39999999999998,-10.4,-60.6,"55-59","M"
31,2020,34.6,-13.2,-7.80000000000001,-78.2,"55-59","M"
31,2021,17.6,-18.2,NA,-88.2,"55-59","M"
32,2020,-6.19999999999999,-37.6,13.8,-45.2,"55-59","M"
32,2021,31.8,16.4,NA,-53.2,"55-59","M"
33,2020,24.4,18.6,3.40000000000001,-62,"55-59","M"
33,2021,28.4,-9.39999999999998,NA,-126,"55-59","M"
34,2020,24.2,-22.4,2.80000000000001,-39.8,"55-59","M"
34,2021,34.2,-7.39999999999998,NA,-54.8,"55-59","M"
35,2020,31.4,-10.2,13.8,-59,"55-59","M"
35,2021,42.4,3.80000000000001,NA,-67,"55-59","M"
36,2020,21.8,0,-7.80000000000001,-47.8,"55-59","M"
36,2021,4.80000000000001,0,NA,-81.8,"55-59","M"
37,2020,10,35,12.4,-78.6,"55-59","M"
37,2021,5,-37,NA,NA,"55-59","M"
38,2020,-7.59999999999999,15.6,30.8,-53.4,"55-59","M"
38,2021,-11.6,NA,NA,NA,"55-59","M"
39,2020,16.6,-10.6,10.4,-62.8,"55-59","M"
40,2020,23.8,-5.19999999999999,-8.59999999999999,-26,"55-59","M"
41,2020,48,-22,-12,-24.6,"55-59","M"
42,2020,-4.59999999999999,-10,11.6,3,"55-59","M"
43,2020,16.6,9.39999999999998,45.6,86.6,"55-59","M"
44,2020,45,18.4,51,116.2,"55-59","M"
45,2020,24.4,16.8,59.4,135.8,"55-59","M"
46,2020,10.8,15.6,73,138.4,"55-59","M"
47,2020,8.80000000000001,5.39999999999998,113.6,100.2,"55-59","M"
48,2020,3.40000000000001,-1.80000000000001,96.4,73.4,"55-59","M"
49,2020,8,-10.4,80.8,46.8,"55-59","M"
50,2020,7.40000000000001,-0.199999999999989,77,82.2,"55-59","M"
51,2020,-41.8,-9.80000000000001,48.2,55.4,"55-59","M"
52,2020,6,-32.2,42.2,31,"55-59","M"
53,2020,41,-46,23,-1,"55-59","M"
1,2020,-4.40000000000001,16.2,17.4,-53,"55-59","F"
1,2021,-13.4,-5.80000000000001,1.40000000000001,-2,"55-59","F"
2,2020,-5.2,-1,-11.6,-37.2,"55-59","F"
2,2021,37.8,-19,-1.59999999999999,-35.2,"55-59","F"
3,2020,1.59999999999999,-5.40000000000001,-14.2,-60.2,"55-59","F"
3,2021,13.6,12.6,5.80000000000001,-27.2,"55-59","F"
4,2020,3.8,-0.800000000000011,-19.8,-46,"55-59","F"
4,2021,11.8,-12.8,1.19999999999999,-43,"55-59","F"
5,2020,10,-9.59999999999999,12.8,-35.4,"55-59","F"
5,2021,32,1.40000000000001,13.8,-29.4,"55-59","F"
6,2020,8,15.2,-3.19999999999999,-58,"55-59","F"
6,2021,32,-17.8,5.80000000000001,6,"55-59","F"
7,2020,-11.8,-4.19999999999999,-12,-55.6,"55-59","F"
7,2021,19.2,-16.2,11,-14.6,"55-59","F"
8,2020,19,-25.6,4.59999999999999,-57,"55-59","F"
8,2021,15,-5.59999999999999,-4.40000000000001,-43,"55-59","F"
9,2020,-3,16.2,-8.8,-56.4,"55-59","F"
9,2021,7,-12.8,29.2,-30.4,"55-59","F"
10,2020,25.2,0,-14.2,-35.8,"55-59","F"
10,2021,9.2,3,7.80000000000001,-4.80000000000001,"55-59","F"
11,2020,14,-12.6,13.8,-59.2,"55-59","F"
11,2021,-9,7.40000000000001,23.8,-5.19999999999999,"55-59","F"
12,2020,35.6,18.4,25.6,-42.4,"55-59","F"
12,2021,8.59999999999999,0.400000000000006,43.6,35.6,"55-59","F"
13,2020,62.8,21.2,52,-31,"55-59","F"
13,2021,7.8,-11.8,44,-3,"55-59","F"
14,2020,77.6,17,19.8,-55,"55-59","F"
14,2021,2.59999999999999,7,13.8,48,"55-59","F"
15,2020,43,20.2,-0.200000000000003,-9.19999999999999,"55-59","F"
15,2021,-4,-0.800000000000011,11.8,17.8,"55-59","F"
16,2020,49,30.4,23.6,-45,"55-59","F"
16,2021,9,18.4,16.6,22,"55-59","F"
17,2020,26.8,-6.59999999999999,6.8,-36.6,"55-59","F"
17,2021,-2.2,9.40000000000001,-0.200000000000003,22.4,"55-59","F"
18,2020,8,-7.59999999999999,15.2,-27.4,"55-59","F"
18,2021,2,15.4,16.2,-3.40000000000001,"55-59","F"
19,2020,19.4,-24.6,23.8,-37.8,"55-59","F"
19,2021,-2.59999999999999,4.40000000000001,8.8,-7.80000000000001,"55-59","F"
20,2020,-0.599999999999994,-8.80000000000001,8.59999999999999,-43.6,"55-59","F"
20,2021,15.4,-11.8,17.6,-27.6,"55-59","F"
21,2020,7.8,17.6,4,-32.6,"55-59","F"
21,2021,0.799999999999997,-6.40000000000001,19,-22.6,"55-59","F"
22,2020,19.6,-5.59999999999999,17.6,-20.6,"55-59","F"
22,2021,14.6,-23.6,26.6,10.4,"55-59","F"
23,2020,9.8,-10.2,-5,-4,"55-59","F"
23,2021,-0.200000000000003,2.80000000000001,-6,-25,"55-59","F"
24,2020,1,-34.2,-6,-32,"55-59","F"
24,2021,1,-26.2,-12,-18,"55-59","F"
25,2020,-12.2,-10,2.59999999999999,-12,"55-59","F"
25,2021,13.8,-14,44.6,-1,"55-59","F"
26,2020,0,-7.59999999999999,20.8,-24.2,"55-59","F"
26,2021,18,2.40000000000001,12.8,-28.2,"55-59","F"
27,2020,-0.200000000000003,-21.8,-4.2,-10.8,"55-59","F"
27,2021,7.8,-15.8,3.8,-34.8,"55-59","F"
28,2020,5.59999999999999,-18.6,-7,-25,"55-59","F"
28,2021,-6.40000000000001,-15.6,6,-28,"55-59","F"
29,2020,5.40000000000001,0.400000000000006,3.2,-20,"55-59","F"
29,2021,14.4,-23.6,5.2,-28,"55-59","F"
30,2020,3.59999999999999,6,10.2,-27.6,"55-59","F"
30,2021,9.59999999999999,0,7.2,-31.6,"55-59","F"
31,2020,10.4,6.59999999999999,23.4,-31.2,"55-59","F"
31,2021,16.4,-7.40000000000001,NA,-19.2,"55-59","F"
32,2020,19,-15.6,5.8,-27.4,"55-59","F"
32,2021,1,-2.59999999999999,NA,-34.4,"55-59","F"
33,2020,6.2,26.4,13,-33,"55-59","F"
33,2021,37.2,26.4,NA,-27,"55-59","F"
34,2020,-6.8,-4.19999999999999,-5.59999999999999,-18.4,"55-59","F"
34,2021,24.2,-9.19999999999999,NA,-38.4,"55-59","F"
35,2020,16.6,-12.4,8.59999999999999,-40,"55-59","F"
35,2021,4.59999999999999,21.6,NA,-51,"55-59","F"
36,2020,20.6,-20,12.6,-10,"55-59","F"
36,2021,10.6,-5,NA,-43,"55-59","F"
37,2020,18.4,-11.4,4,-21.6,"55-59","F"
37,2021,25.4,-35.4,NA,NA,"55-59","F"
38,2020,4.59999999999999,8.19999999999999,1.8,-12.6,"55-59","F"
38,2021,-5.40000000000001,NA,NA,NA,"55-59","F"
39,2020,14.2,-13.2,-10.2,-39.8,"55-59","F"
40,2020,-8.2,5.80000000000001,7.59999999999999,-38,"55-59","F"
41,2020,12,12.8,13.4,-15,"55-59","F"
42,2020,-9.2,18.4,8.2,1.59999999999999,"55-59","F"
43,2020,15.2,-4.19999999999999,34.4,19.8,"55-59","F"
44,2020,11.4,-15.8,26.4,33.6,"55-59","F"
45,2020,25.2,4,25.6,48.6,"55-59","F"
46,2020,17.2,24.8,28.2,37,"55-59","F"
47,2020,0.200000000000003,-7,29,77.4,"55-59","F"
48,2020,-11.6,3.59999999999999,26.4,18.8,"55-59","F"
49,2020,16.8,11.8,30,17.2,"55-59","F"
50,2020,9,-22.8,-2.80000000000001,9.59999999999999,"55-59","F"
51,2020,1.40000000000001,-2.80000000000001,-3.2,5.80000000000001,"55-59","F"
52,2020,2,9.80000000000001,3.80000000000001,1.80000000000001,"55-59","F"
53,2020,-10,-38,30,-3,"55-59","F"
1,2020,27,-50.6,-42,9.60000000000002,"60-64","M"
1,2021,62,-37.6,83,67.6,"60-64","M"
2,2020,-17.4,-49.2,-15.6,-67.2,"60-64","M"
2,2021,106.6,-53.2,62.4,47.8,"60-64","M"
3,2020,21.2,-9,-36,-56.4,"60-64","M"
3,2021,104.2,-37,60,95.6,"60-64","M"
4,2020,-0.600000000000023,-23.4,-23.4,-85.2,"60-64","M"
4,2021,127.4,0.600000000000023,57.6,37.8,"60-64","M"
5,2020,45.2,-30.4,-55.4,-120,"60-64","M"
5,2021,104.2,-41.4,18.6,23,"60-64","M"
6,2020,14,-37,-42.8,-63.4,"60-64","M"
6,2021,78,-3,16.2,64.6,"60-64","M"
7,2020,-4.19999999999999,-60.8,8.60000000000002,-46.4,"60-64","M"
7,2021,33.8,-26.8,61.6,51.6,"60-64","M"
8,2020,-28.2,-44.2,-29.2,-28.4,"60-64","M"
8,2021,50.8,-14.2,35.8,-39.4,"60-64","M"
9,2020,-25,-57.6,-33.8,-33.2,"60-64","M"
9,2021,20,-38.6,-14.8,26.8,"60-64","M"
10,2020,13.6,23.4,30.8,-56.6,"60-64","M"
10,2021,29.6,-17.6,53.8,57.4,"60-64","M"
11,2020,34.2,42.8,84,-61.6,"60-64","M"
11,2021,44.2,-12.2,99,147.4,"60-64","M"
12,2020,63,24.8,214.2,-73.8,"60-64","M"
12,2021,58,29.8,130.2,227.2,"60-64","M"
13,2020,223,56,255.6,-63.4,"60-64","M"
13,2021,49,11,134.6,262.6,"60-64","M"
14,2020,226.2,111.8,169.2,20,"60-64","M"
14,2021,15.2,20.8,114.2,387,"60-64","M"
15,2020,117.6,23.2,130.8,-84.2,"60-64","M"
15,2021,51.6,6.19999999999999,82.8,268.8,"60-64","M"
16,2020,108.2,-13.2,91.4,-2,"60-64","M"
16,2021,56.2,59.8,85.4,217,"60-64","M"
17,2020,50.6,42.8,49.8,-38.8,"60-64","M"
17,2021,73.6,36.8,90.8,135.2,"60-64","M"
18,2020,59.8,-14.4,47.8,-26.2,"60-64","M"
18,2021,43.8,34.6,49.8,126.8,"60-64","M"
19,2020,53.8,-17.4,33,-19.2,"60-64","M"
19,2021,52.8,-4.39999999999998,41,77.8,"60-64","M"
20,2020,17,-24.4,42,-9,"60-64","M"
20,2021,11,-5.39999999999998,34,37,"60-64","M"
21,2020,31,15.2,12.8,-39.4,"60-64","M"
21,2021,6,3.19999999999999,23.8,24.6,"60-64","M"
22,2020,19.6,-7.19999999999999,-1.60000000000002,42,"60-64","M"
22,2021,49.6,-2.19999999999999,22.4,35,"60-64","M"
23,2020,1.19999999999999,-16.6,-1.60000000000002,-18,"60-64","M"
23,2021,12.2,-15.6,-22.6,-23,"60-64","M"
24,2020,10,7.60000000000002,1.80000000000001,-31.6,"60-64","M"
24,2021,47,-25.4,-4.19999999999999,1.39999999999998,"60-64","M"
25,2020,-17.8,-38,16.4,-34.4,"60-64","M"
25,2021,43.2,-26,-4.60000000000002,24.6,"60-64","M"
26,2020,22.4,-12.8,5.19999999999999,-41.6,"60-64","M"
26,2021,30.4,-60.8,26.2,-39.6,"60-64","M"
27,2020,29.6,-90.4,22.6,25.6,"60-64","M"
27,2021,16.6,-76.4,3.60000000000002,-3.39999999999998,"60-64","M"
28,2020,12,-14.8,23.4,-6.39999999999998,"60-64","M"
28,2021,31,-29.8,-19.6,-5.39999999999998,"60-64","M"
29,2020,-4,-19.6,-46.2,-42,"60-64","M"
29,2021,39,4.39999999999998,-33.2,-19,"60-64","M"
30,2020,43,-40.2,0,-23.2,"60-64","M"
30,2021,32,-27.2,29,-50.2,"60-64","M"
31,2020,15,-36,5,-28,"60-64","M"
31,2021,74,-2,NA,-30,"60-64","M"
32,2020,23,-1.80000000000001,1.60000000000002,8.60000000000002,"60-64","M"
32,2021,86,-1.80000000000001,NA,-45.4,"60-64","M"
33,2020,48.8,19.2,1.80000000000001,21.6,"60-64","M"
33,2021,79.8,49.2,NA,-15.4,"60-64","M"
34,2020,35.6,-25.4,-8.80000000000001,-4.19999999999999,"60-64","M"
34,2021,44.6,10.6,NA,-42.2,"60-64","M"
35,2020,17,-11,22.6,-64.8,"60-64","M"
35,2021,43,21,NA,-83.8,"60-64","M"
36,2020,24.2,-0.399999999999977,-0.600000000000023,-36.2,"60-64","M"
36,2021,48.2,20.6,NA,-51.2,"60-64","M"
37,2020,43.4,-32.8,20.8,-31.4,"60-64","M"
37,2021,19.4,-72.8,NA,NA,"60-64","M"
38,2020,-15.6,8,0,13.6,"60-64","M"
38,2021,3.40000000000001,NA,NA,NA,"60-64","M"
39,2020,35.8,0.800000000000011,2.39999999999998,37,"60-64","M"
40,2020,51.6,1.39999999999998,30.6,-5.39999999999998,"60-64","M"
41,2020,63.4,-6.39999999999998,21.6,34,"60-64","M"
42,2020,50.2,10.8,57.6,56.2,"60-64","M"
43,2020,58.8,53.4,51,121.8,"60-64","M"
44,2020,110.2,41.4,64.8,274,"60-64","M"
45,2020,82.6,44,124.4,352.4,"60-64","M"
46,2020,90,37.4,140.2,326.6,"60-64","M"
